ID,layer,category,size,depth,level
GO:0043007,2,biological_process,2,7,7
GO:0036049,2,biological_process,1,8,8
GO:0006621,2,biological_process,8,6,6
GO:0044602,2,biological_process,1,7,7
GO:0086052,2,biological_process,1,7,7
GO:1903526,2,biological_process,2,7,6
GO:1903919,2,biological_process,2,6,5
GO:1903173,2,biological_process,2,6,5
GO:0060939,2,biological_process,1,6,6
GO:1904980,2,biological_process,1,7,7
GO:0106074,2,biological_process,13,7,4
GO:0016973,2,biological_process,25,7,7
GO:0009235,2,biological_process,9,6,4
GO:0038123,2,biological_process,1,7,7
GO:0006489,2,biological_process,6,7,6
GO:0006430,2,biological_process,1,8,8
GO:2001025,2,biological_process,1,5,5
GO:0006683,2,biological_process,2,7,7
GO:0070253,2,biological_process,1,7,7
GO:0006726,2,biological_process,2,7,5
GO:1902365,2,biological_process,1,7,6
GO:0006655,2,biological_process,6,8,7
GO:0090480,2,biological_process,2,4,4
GO:1900210,2,biological_process,2,9,8
GO:0071846,2,biological_process,2,4,4
GO:2000387,2,biological_process,1,5,4
GO:0015770,2,biological_process,4,7,7
GO:2000324,2,biological_process,1,8,8
GO:0060455,2,biological_process,3,7,6
GO:0072703,2,biological_process,1,5,5
GO:2000570,2,biological_process,1,10,10
GO:0015966,2,biological_process,2,9,8
GO:1903625,2,biological_process,5,8,7
GO:0060930,2,biological_process,1,7,7
GO:0032723,2,biological_process,1,6,6
GO:0006769,2,biological_process,1,6,4
GO:1903379,2,biological_process,3,8,6
GO:0051780,2,biological_process,1,3,3
GO:0061187,2,biological_process,3,7,7
GO:0001869,2,biological_process,2,7,7
GO:0036058,2,biological_process,3,7,7
GO:0090070,2,biological_process,1,6,6
GO:1903906,2,biological_process,1,6,5
GO:0035350,2,biological_process,2,6,4
GO:0062112,2,biological_process,1,6,5
GO:0043374,2,biological_process,6,7,7
GO:0140708,2,biological_process,1,7,7
GO:0046754,2,biological_process,1,4,4
GO:1903606,2,biological_process,1,6,6
GO:0042443,2,biological_process,1,5,4
GO:0150090,2,biological_process,1,7,7
GO:0009249,2,biological_process,4,8,6
GO:0034508,2,biological_process,2,7,6
GO:0061580,2,biological_process,1,7,7
GO:0055111,2,biological_process,1,6,6
GO:0001100,2,biological_process,1,8,8
GO:0032739,2,biological_process,1,6,6
GO:0007522,2,biological_process,1,5,5
GO:0018013,2,biological_process,1,8,7
GO:0090138,2,biological_process,1,6,4
GO:0120076,2,biological_process,1,7,6
GO:0046521,2,biological_process,1,8,7
GO:0001680,2,biological_process,2,7,7
GO:1903096,2,biological_process,1,9,9
GO:0046952,2,biological_process,3,6,5
GO:1905458,2,biological_process,3,7,7
GO:0000711,2,biological_process,3,8,4
GO:0072356,2,biological_process,1,9,3
GO:0051231,2,biological_process,6,3,3
GO:0140668,2,biological_process,1,9,9
GO:0006391,2,biological_process,5,8,7
GO:1901826,2,biological_process,1,11,10
GO:0048086,2,biological_process,2,5,4
GO:0150013,2,biological_process,1,7,5
GO:0032716,2,biological_process,1,6,6
GO:1901036,2,biological_process,1,8,6
GO:0006627,2,biological_process,6,8,8
GO:0097712,2,biological_process,1,4,4
GO:0021556,2,biological_process,1,3,3
GO:0015015,2,biological_process,12,5,5
GO:0141013,2,biological_process,1,6,4
GO:0002489,2,biological_process,1,7,7
GO:0010610,2,biological_process,1,5,5
GO:0009099,2,biological_process,3,8,7
GO:0014906,2,biological_process,1,7,7
GO:0060309,2,biological_process,3,6,6
GO:2001038,2,biological_process,2,5,4
GO:1903769,2,biological_process,1,6,6
GO:1903292,2,biological_process,8,7,5
GO:1903434,2,biological_process,1,7,7
GO:0019665,2,biological_process,1,6,5
GO:0009231,2,biological_process,1,7,5
GO:1900011,2,biological_process,1,6,5
GO:0019918,2,biological_process,1,9,9
GO:0003065,2,biological_process,1,5,5
GO:0080129,2,biological_process,3,7,7
GO:0003172,2,biological_process,1,4,4
GO:1903353,2,biological_process,1,6,6
GO:0018282,2,biological_process,2,6,6
GO:0006427,2,biological_process,2,8,8
GO:0003165,2,biological_process,2,8,8
GO:0006598,2,biological_process,4,6,6
GO:1905025,2,biological_process,1,7,5
GO:0060741,2,biological_process,3,3,3
GO:0021592,2,biological_process,1,3,3
GO:0097745,2,biological_process,4,7,7
GO:0044871,2,biological_process,2,9,5
GO:1990786,2,biological_process,2,5,5
GO:1905716,2,biological_process,1,6,6
GO:0060437,2,biological_process,3,3,3
GO:0006781,2,biological_process,1,6,6
GO:0061837,2,biological_process,1,8,8
GO:2000011,2,biological_process,1,4,4
GO:1900620,2,biological_process,3,4,4
GO:1904231,2,biological_process,2,6,6
GO:0042997,2,biological_process,6,8,6
GO:0055107,2,biological_process,3,4,4
GO:0042796,2,biological_process,11,9,8
GO:0048934,2,biological_process,1,5,5
GO:0006043,2,biological_process,2,7,7
GO:0051729,2,biological_process,3,5,5
GO:1901291,2,biological_process,1,7,7
GO:2000642,2,biological_process,2,6,6
GO:1904015,2,biological_process,1,6,5
GO:0141065,2,biological_process,1,8,8
GO:1902491,2,biological_process,1,8,5
GO:0006370,2,biological_process,8,8,6
GO:0098795,2,biological_process,3,10,10
GO:0015772,2,biological_process,4,5,5
GO:0010876,2,biological_process,1,3,3
GO:0061188,2,biological_process,2,8,8
GO:0007309,2,biological_process,2,4,3
GO:0097275,2,biological_process,1,5,4
GO:1905591,2,biological_process,1,6,6
GO:1905483,2,biological_process,1,7,7
GO:1905516,2,biological_process,5,5,5
GO:0160054,2,biological_process,1,5,5
GO:0160218,2,biological_process,1,8,7
GO:1903494,2,biological_process,2,5,4
GO:0019101,2,biological_process,1,5,5
GO:0002415,2,biological_process,2,4,4
GO:0030302,2,biological_process,1,6,5
GO:2000856,2,biological_process,1,8,7
GO:0061739,2,biological_process,1,8,8
GO:0045720,2,biological_process,2,8,6
GO:0032078,2,biological_process,1,8,6
GO:0036514,2,biological_process,3,9,9
GO:1903281,2,biological_process,1,7,7
GO:0042791,2,biological_process,6,9,8
GO:0031247,2,biological_process,2,6,6
GO:1990443,2,biological_process,1,8,8
GO:0060386,2,biological_process,2,7,7
GO:0006382,2,biological_process,7,7,7
GO:0032324,2,biological_process,7,5,5
GO:0002926,2,biological_process,3,9,9
GO:0036309,2,biological_process,2,6,6
GO:1903949,2,biological_process,1,6,5
GO:1905035,2,biological_process,2,7,7
GO:0032485,2,biological_process,2,7,7
GO:1904508,2,biological_process,1,7,7
GO:0009443,2,biological_process,1,6,4
GO:0030576,2,biological_process,4,7,7
GO:0097639,2,biological_process,1,6,5
GO:0019440,2,biological_process,1,6,5
GO:0006624,2,biological_process,2,7,7
GO:1905524,2,biological_process,2,12,12
GO:0014723,2,biological_process,1,7,7
GO:1902979,2,biological_process,1,5,4
GO:0031919,2,biological_process,3,5,5
GO:0008057,2,biological_process,1,7,7
GO:0150032,2,biological_process,3,7,6
GO:0001060,2,biological_process,7,8,8
GO:0006530,2,biological_process,1,8,8
GO:0160001,2,biological_process,7,5,5
GO:1903341,2,biological_process,1,7,4
GO:0019566,2,biological_process,2,6,6
GO:1905719,2,biological_process,9,5,5
GO:0030311,2,biological_process,9,6,6
GO:0045023,2,biological_process,4,3,3
GO:0060785,2,biological_process,2,6,6
GO:2000984,2,biological_process,1,6,6
GO:0072706,2,biological_process,1,4,4
GO:0160007,2,biological_process,1,6,5
GO:0045234,2,biological_process,1,7,7
GO:0006173,2,biological_process,1,9,7
GO:0019075,2,biological_process,2,2,2
GO:0140651,2,biological_process,2,3,3
GO:0006713,2,biological_process,1,7,6
GO:0072286,2,biological_process,1,7,6
GO:0034552,2,biological_process,4,6,6
GO:0120322,2,biological_process,1,6,6
GO:0021941,2,biological_process,2,7,7
GO:0009787,2,biological_process,1,5,5
GO:0055059,2,biological_process,3,4,4
GO:0048034,2,biological_process,9,6,6
GO:1905636,2,biological_process,3,7,7
GO:1901330,2,biological_process,1,7,6
GO:0036228,2,biological_process,3,8,5
GO:0012502,2,biological_process,1,6,6
GO:0070145,2,biological_process,1,9,8
GO:2000187,2,biological_process,1,7,7
GO:0090341,2,biological_process,1,7,7
GO:0071670,2,biological_process,2,6,5
GO:0043063,2,biological_process,1,5,5
GO:0001887,2,biological_process,2,3,3
GO:0042732,2,biological_process,4,6,6
GO:0005988,2,biological_process,4,7,7
GO:1903811,2,biological_process,1,6,5
GO:0018094,2,biological_process,3,8,8
GO:0033388,2,biological_process,4,8,7
GO:0045218,2,biological_process,3,8,8
GO:1905135,2,biological_process,2,6,4
GO:1905795,2,biological_process,1,5,5
GO:0022007,2,biological_process,2,7,5
GO:1904039,2,biological_process,1,9,8
GO:0045003,2,biological_process,4,8,8
GO:0046498,2,biological_process,2,7,4
GO:0003329,2,biological_process,2,5,5
GO:0030322,2,biological_process,3,4,4
GO:1904631,2,biological_process,1,5,5
GO:0018243,2,biological_process,10,8,7
GO:0061355,2,biological_process,2,5,5
GO:1904702,2,biological_process,2,7,7
GO:0072076,2,biological_process,1,6,6
GO:0001985,2,biological_process,1,5,5
GO:0097535,2,biological_process,2,5,5
GO:0016255,2,biological_process,7,6,6
GO:0002552,2,biological_process,1,7,3
GO:0098829,2,biological_process,1,5,5
GO:0140207,2,biological_process,2,5,5
GO:1901161,2,biological_process,1,4,4
GO:0038035,2,biological_process,2,6,4
GO:1902775,2,biological_process,9,8,8
GO:1990438,2,biological_process,1,8,8
GO:0062232,2,biological_process,2,7,7
GO:0006014,2,biological_process,3,6,6
GO:0006425,2,biological_process,2,8,8
GO:1905711,2,biological_process,1,4,4
GO:0002077,2,biological_process,1,7,7
GO:0046490,2,biological_process,5,6,6
GO:1901335,2,biological_process,3,4,4
GO:1990349,2,biological_process,6,3,3
GO:0061753,2,biological_process,4,4,4
GO:0070473,2,biological_process,1,9,7
GO:0070782,2,biological_process,7,7,7
GO:0043163,2,biological_process,2,5,5
GO:1901463,2,biological_process,9,6,6
GO:0006426,2,biological_process,1,8,8
GO:1902161,2,biological_process,1,7,6
GO:0035499,2,biological_process,1,7,5
GO:1902860,2,biological_process,1,7,7
GO:0060482,2,biological_process,1,6,6
GO:0090340,2,biological_process,1,7,7
GO:0031283,2,biological_process,1,9,5
GO:0035928,2,biological_process,3,6,6
GO:0006030,2,biological_process,6,6,5
GO:0110012,2,biological_process,1,6,6
GO:0051463,2,biological_process,1,9,8
GO:1905810,2,biological_process,1,7,7
GO:0097213,2,biological_process,2,6,4
GO:0021743,2,biological_process,1,4,4
GO:0002882,2,biological_process,1,8,8
GO:0046314,2,biological_process,4,6,6
GO:0035037,2,biological_process,1,4,4
GO:0032799,2,biological_process,1,5,5
GO:0072209,2,biological_process,1,6,6
GO:1903180,2,biological_process,1,9,7
GO:0006386,2,biological_process,2,8,8
GO:0032483,2,biological_process,7,7,7
GO:1900134,2,biological_process,1,7,6
GO:0003108,2,biological_process,1,7,5
GO:0061692,2,biological_process,3,4,4
GO:0006722,2,biological_process,2,7,7
GO:0021615,2,biological_process,4,4,4
GO:0072749,2,biological_process,1,5,5
GO:0039695,2,biological_process,1,3,3
GO:0010938,2,biological_process,1,6,5
GO:0099557,2,biological_process,1,7,7
GO:1905217,2,biological_process,1,4,4
GO:0003421,2,biological_process,1,4,4
GO:0098535,2,biological_process,5,6,6
GO:0000719,2,biological_process,1,7,7
GO:1904400,2,biological_process,2,5,5
GO:0046586,2,biological_process,2,6,6
GO:0050957,2,biological_process,7,5,5
GO:0106020,2,biological_process,2,4,4
GO:0007518,2,biological_process,2,4,4
GO:1902553,2,biological_process,1,6,6
GO:0015783,2,biological_process,1,5,5
GO:0043628,2,biological_process,2,6,6
GO:1902567,2,biological_process,1,6,6
GO:0002423,2,biological_process,1,5,4
GO:1905551,2,biological_process,3,7,6
GO:0036066,2,biological_process,4,7,5
GO:0006423,2,biological_process,2,8,8
GO:0014841,2,biological_process,5,6,6
GO:0045772,2,biological_process,1,6,6
GO:1902223,2,biological_process,3,7,7
GO:0034337,2,biological_process,1,2,2
GO:0099607,2,biological_process,1,5,5
GO:0019481,2,biological_process,1,8,8
GO:0070054,2,biological_process,1,7,6
GO:0005987,2,biological_process,1,8,7
GO:0001519,2,biological_process,2,5,5
GO:0018317,2,biological_process,1,8,7
GO:0018026,2,biological_process,7,7,7
GO:0002280,2,biological_process,1,5,5
GO:0110064,2,biological_process,2,7,7
GO:0019254,2,biological_process,3,6,6
GO:0097752,2,biological_process,5,3,3
GO:0120169,2,biological_process,1,6,6
GO:0034398,2,biological_process,1,5,5
GO:0006376,2,biological_process,430,7,7
GO:0140300,2,biological_process,3,6,4
GO:0006001,2,biological_process,3,7,7
GO:1904586,2,biological_process,1,5,5
GO:0033373,2,biological_process,1,5,5
GO:0035787,2,biological_process,2,4,4
GO:0002617,2,biological_process,1,6,6
GO:0150044,2,biological_process,1,9,9
GO:1990654,2,biological_process,1,4,4
GO:0030047,2,biological_process,4,6,4
GO:1904373,2,biological_process,3,5,4
GO:0048621,2,biological_process,1,4,4
GO:0032973,2,biological_process,1,4,4
GO:0021539,2,biological_process,1,3,3
GO:0007147,2,biological_process,1,5,5
GO:0141204,2,biological_process,1,7,5
GO:0045796,2,biological_process,2,9,8
GO:0033384,2,biological_process,2,7,6
GO:0002505,2,biological_process,1,4,4
GO:1905349,2,biological_process,3,5,5
GO:0046416,2,biological_process,4,6,6
GO:0006581,2,biological_process,3,5,4
GO:0014835,2,biological_process,2,5,5
GO:0046986,2,biological_process,1,8,8
GO:1902897,2,biological_process,4,7,7
GO:0060400,2,biological_process,4,6,6
GO:0006613,2,biological_process,16,6,6
GO:0009589,2,biological_process,2,6,5
GO:0006768,2,biological_process,4,8,4
GO:0007258,2,biological_process,1,7,7
GO:0051311,2,biological_process,2,6,3
GO:1901053,2,biological_process,1,7,5
GO:0097332,2,biological_process,1,3,3
GO:0001766,2,biological_process,3,6,6
GO:0090204,2,biological_process,3,8,8
GO:0032929,2,biological_process,2,8,7
GO:0006421,2,biological_process,3,8,8
GO:0045901,2,biological_process,5,9,9
GO:0140241,2,biological_process,2,6,6
GO:0141191,2,biological_process,2,2,2
GO:0033615,2,biological_process,8,8,7
GO:0042866,2,biological_process,4,9,8
GO:0060383,2,biological_process,1,8,8
GO:0060689,2,biological_process,2,4,4
GO:0034230,2,biological_process,2,5,5
GO:2000795,2,biological_process,1,7,7
GO:0060313,2,biological_process,2,6,5
GO:1901073,2,biological_process,2,6,6
GO:1905099,2,biological_process,1,6,5
GO:1904032,2,biological_process,1,7,7
GO:0043324,2,biological_process,2,5,5
GO:0140357,2,biological_process,1,7,4
GO:0016268,2,biological_process,1,8,8
GO:0035621,2,biological_process,3,6,5
GO:1903892,2,biological_process,2,8,7
GO:1905326,2,biological_process,1,9,5
GO:0097281,2,biological_process,1,7,7
GO:0060212,2,biological_process,3,8,7
GO:2000975,2,biological_process,1,8,8
GO:1905590,2,biological_process,2,5,5
GO:0042256,2,biological_process,5,8,8
GO:0097707,2,biological_process,1,4,4
GO:0071919,2,biological_process,1,6,6
GO:0099627,2,biological_process,1,4,4
GO:0006601,2,biological_process,2,8,5
GO:0030264,2,biological_process,1,6,6
GO:0034517,2,biological_process,2,5,5
GO:0006580,2,biological_process,1,6,4
GO:1901403,2,biological_process,4,6,6
GO:0021572,2,biological_process,1,4,4
GO:1904913,2,biological_process,1,4,4
GO:0021956,2,biological_process,1,8,8
GO:0050992,2,biological_process,2,7,6
GO:0031930,2,biological_process,2,4,4
GO:1904106,2,biological_process,2,5,5
GO:0042483,2,biological_process,2,7,6
GO:0001732,2,biological_process,16,7,7
GO:0019244,2,biological_process,1,9,9
GO:0045797,2,biological_process,3,9,8
GO:0071929,2,biological_process,1,10,10
GO:0034373,2,biological_process,1,5,5
GO:0002940,2,biological_process,2,7,7
GO:0007529,2,biological_process,2,6,6
GO:1990116,2,biological_process,10,8,8
GO:1990466,2,biological_process,1,9,9
GO:1905344,2,biological_process,2,8,8
GO:0031106,2,biological_process,3,7,7
GO:0043482,2,biological_process,3,3,3
GO:0032978,2,biological_process,5,6,6
GO:0009810,2,biological_process,1,4,4
GO:0019309,2,biological_process,1,7,7
GO:0010609,2,biological_process,3,9,5
GO:0070489,2,biological_process,2,7,7
GO:0006843,2,biological_process,1,8,5
GO:0014810,2,biological_process,1,8,7
GO:0106289,2,biological_process,1,8,8
GO:0035822,2,biological_process,4,8,8
GO:1903385,2,biological_process,5,6,6
GO:1904694,2,biological_process,4,8,6
GO:0141112,2,biological_process,2,6,6
GO:1904635,2,biological_process,2,8,8
GO:1904860,2,biological_process,1,8,4
GO:0090144,2,biological_process,1,5,5
GO:0000455,2,biological_process,4,8,8
GO:0000708,2,biological_process,1,7,4
GO:0001576,2,biological_process,2,8,7
GO:0032464,2,biological_process,1,8,8
GO:0071660,2,biological_process,1,7,7
GO:0060152,2,biological_process,2,4,3
GO:1904885,2,biological_process,1,6,6
GO:0030328,2,biological_process,2,5,5
GO:1904708,2,biological_process,2,7,7
GO:0042667,2,biological_process,1,5,5
GO:0042635,2,biological_process,2,5,5
GO:0050689,2,biological_process,4,7,7
GO:0106342,2,biological_process,1,6,6
GO:1905223,2,biological_process,2,3,3
GO:0050822,2,biological_process,1,4,4
GO:0061966,2,biological_process,7,6,6
GO:0110015,2,biological_process,1,9,8
GO:1905450,2,biological_process,1,7,6
GO:0140633,2,biological_process,1,7,7
GO:0060922,2,biological_process,1,7,6
GO:0007630,2,biological_process,1,5,5
GO:0010265,2,biological_process,2,6,6
GO:2000169,2,biological_process,1,8,8
GO:0002480,2,biological_process,1,6,6
GO:1901671,2,biological_process,1,6,6
GO:0018960,2,biological_process,1,4,4
GO:0014734,2,biological_process,1,6,5
GO:0010025,2,biological_process,4,7,6
GO:0070859,2,biological_process,3,9,7
GO:0009304,2,biological_process,12,8,7
GO:1904197,2,biological_process,1,7,7
GO:0097045,2,biological_process,1,7,6
GO:1901668,2,biological_process,2,5,5
GO:0002355,2,biological_process,3,4,4
GO:0061931,2,biological_process,1,6,6
GO:0006571,2,biological_process,3,8,7
GO:0002846,2,biological_process,1,7,7
GO:0015692,2,biological_process,1,7,7
GO:0140647,2,biological_process,2,5,5
GO:0045795,2,biological_process,1,4,4
GO:0061141,2,biological_process,1,7,6
GO:0140917,2,biological_process,1,7,5
GO:0120191,2,biological_process,2,11,8
GO:1902626,2,biological_process,1,7,7
GO:1901081,2,biological_process,1,8,6
GO:0042144,2,biological_process,1,7,7
GO:0075519,2,biological_process,1,4,4
GO:0150037,2,biological_process,2,7,7
GO:0051666,2,biological_process,1,3,3
GO:1901557,2,biological_process,2,5,5
GO:0098942,2,biological_process,3,7,7
GO:0045575,2,biological_process,3,5,5
GO:1903920,2,biological_process,1,6,5
GO:0044111,2,biological_process,1,2,2
GO:0071926,2,biological_process,1,5,5
GO:0070124,2,biological_process,2,4,4
GO:0008039,2,biological_process,2,4,4
GO:0140231,2,biological_process,1,7,4
GO:0060734,2,biological_process,1,9,6
GO:1904382,2,biological_process,1,8,7
GO:2000258,2,biological_process,1,9,9
GO:1904421,2,biological_process,1,4,4
GO:0051415,2,biological_process,1,6,6
GO:1902497,2,biological_process,1,10,6
GO:1903569,2,biological_process,1,8,7
GO:0098530,2,biological_process,1,8,8
GO:2001125,2,biological_process,2,10,10
GO:0046081,2,biological_process,1,9,7
